ZIPCODE,Year,Quarter,NSA,Index_Type
864,2009,1,189.89,Native 3-Digit ZIP index
864,2009,2,177.86,Native 3-Digit ZIP index
864,2009,3,165.72,Native 3-Digit ZIP index
864,2009,4,162.74,Native 3-Digit ZIP index
864,2010,1,155.82,Native 3-Digit ZIP index
864,2010,2,148.00,Native 3-Digit ZIP index
864,2010,3,150.54,Native 3-Digit ZIP index
864,2010,4,148.59,Native 3-Digit ZIP index
864,2011,1,142.80,Native 3-Digit ZIP index
864,2011,2,139.56,Native 3-Digit ZIP index
864,2011,3,139.94,Native 3-Digit ZIP index
864,2011,4,143.66,Native 3-Digit ZIP index
864,2012,1,142.34,Native 3-Digit ZIP index
864,2012,2,143.31,Native 3-Digit ZIP index
864,2012,3,146.39,Native 3-Digit ZIP index
864,2012,4,150.78,Native 3-Digit ZIP index
864,2013,1,151.63,Native 3-Digit ZIP index
864,2013,2,155.29,Native 3-Digit ZIP index
864,2013,3,156.92,Native 3-Digit ZIP index
864,2013,4,161.59,Native 3-Digit ZIP index
864,2014,1,166.35,Native 3-Digit ZIP index
864,2014,2,166.28,Native 3-Digit ZIP index
864,2014,3,169.82,Native 3-Digit ZIP index
864,2014,4,175.03,Native 3-Digit ZIP index
864,2015,1,177.77,Native 3-Digit ZIP index
864,2015,2,181.96,Native 3-Digit ZIP index
864,2015,3,183.56,Native 3-Digit ZIP index
864,2015,4,187.94,Native 3-Digit ZIP index
864,2016,1,188.56,Native 3-Digit ZIP index
864,2016,2,192.58,Native 3-Digit ZIP index
864,2016,3,194.30,Native 3-Digit ZIP index
864,2016,4,197.50,Native 3-Digit ZIP index
864,2017,1,201.20,Native 3-Digit ZIP index
864,2017,2,205.40,Native 3-Digit ZIP index
864,2017,3,211.68,Native 3-Digit ZIP index
864,2017,4,215.70,Native 3-Digit ZIP index
864,2018,1,222.23,Native 3-Digit ZIP index
864,2018,2,226.98,Native 3-Digit ZIP index
864,2018,3,233.38,Native 3-Digit ZIP index
864,2018,4,237.86,Native 3-Digit ZIP index
864,2019,1,240.55,Native 3-Digit ZIP index
864,2019,2,245.48,Native 3-Digit ZIP index
864,2019,3,250.55,Native 3-Digit ZIP index
864,2019,4,256.58,Native 3-Digit ZIP index
864,2020,1,257.89,Native 3-Digit ZIP index
864,2020,2,264.39,Native 3-Digit ZIP index
864,2020,3,271.64,Native 3-Digit ZIP index
864,2020,4,283.98,Native 3-Digit ZIP index
864,2021,1,296.87,Native 3-Digit ZIP index
864,2021,2,321.44,Native 3-Digit ZIP index
864,2021,3,345.32,Native 3-Digit ZIP index
864,2021,4,361.13,Native 3-Digit ZIP index
870,1995,1,100.00,Native 3-Digit ZIP index
870,1995,2,102.87,Native 3-Digit ZIP index
870,1995,3,104.13,Native 3-Digit ZIP index
870,1995,4,105.20,Native 3-Digit ZIP index
870,1996,1,106.94,Native 3-Digit ZIP index
870,1996,2,106.68,Native 3-Digit ZIP index
870,1996,3,107.34,Native 3-Digit ZIP index
870,1996,4,107.76,Native 3-Digit ZIP index
870,1997,1,107.25,Native 3-Digit ZIP index
870,1997,2,108.99,Native 3-Digit ZIP index
870,1997,3,109.37,Native 3-Digit ZIP index
870,1997,4,112.19,Native 3-Digit ZIP index
870,1998,1,111.95,Native 3-Digit ZIP index
870,1998,2,112.25,Native 3-Digit ZIP index
870,1998,3,112.34,Native 3-Digit ZIP index
870,1998,4,113.68,Native 3-Digit ZIP index
870,1999,1,113.64,Native 3-Digit ZIP index
870,1999,2,113.16,Native 3-Digit ZIP index
870,1999,3,112.31,Native 3-Digit ZIP index
870,1999,4,113.09,Native 3-Digit ZIP index
870,2000,1,112.95,Native 3-Digit ZIP index
870,2000,2,115.06,Native 3-Digit ZIP index
870,2000,3,114.21,Native 3-Digit ZIP index
870,2000,4,113.63,Native 3-Digit ZIP index
870,2001,1,118.02,Native 3-Digit ZIP index
870,2001,2,119.78,Native 3-Digit ZIP index
870,2001,3,119.19,Native 3-Digit ZIP index
870,2001,4,121.10,Native 3-Digit ZIP index
870,2002,1,120.64,Native 3-Digit ZIP index
870,2002,2,121.85,Native 3-Digit ZIP index
870,2002,3,123.36,Native 3-Digit ZIP index
870,2002,4,124.19,Native 3-Digit ZIP index
870,2003,1,125.69,Native 3-Digit ZIP index
870,2003,2,126.79,Native 3-Digit ZIP index
870,2003,3,127.88,Native 3-Digit ZIP index
870,2003,4,129.28,Native 3-Digit ZIP index
870,2004,1,131.62,Native 3-Digit ZIP index
870,2004,2,132.67,Native 3-Digit ZIP index
870,2004,3,136.50,Native 3-Digit ZIP index
870,2004,4,137.58,Native 3-Digit ZIP index
870,2005,1,143.43,Native 3-Digit ZIP index
870,2005,2,144.71,Native 3-Digit ZIP index
870,2005,3,151.91,Native 3-Digit ZIP index
870,2005,4,158.17,Native 3-Digit ZIP index
870,2006,1,160.93,Native 3-Digit ZIP index
870,2006,2,165.03,Native 3-Digit ZIP index
870,2006,3,169.76,Native 3-Digit ZIP index
870,2006,4,173.84,Native 3-Digit ZIP index
870,2007,1,178.34,Native 3-Digit ZIP index
870,2007,2,181.42,Native 3-Digit ZIP index
870,2007,3,182.47,Native 3-Digit ZIP index
870,2007,4,184.03,Native 3-Digit ZIP index
870,2008,1,183.94,Native 3-Digit ZIP index
870,2008,2,182.11,Native 3-Digit ZIP index
870,2008,3,180.00,Native 3-Digit ZIP index
870,2008,4,177.55,Native 3-Digit ZIP index
870,2009,1,181.62,Native 3-Digit ZIP index
870,2009,2,175.53,Native 3-Digit ZIP index
870,2009,3,169.76,Native 3-Digit ZIP index
870,2009,4,167.88,Native 3-Digit ZIP index
870,2010,1,168.47,Native 3-Digit ZIP index
870,2010,2,164.79,Native 3-Digit ZIP index
870,2010,3,162.36,Native 3-Digit ZIP index
870,2010,4,165.03,Native 3-Digit ZIP index
870,2011,1,158.72,Native 3-Digit ZIP index
870,2011,2,157.83,Native 3-Digit ZIP index
870,2011,3,157.16,Native 3-Digit ZIP index
870,2011,4,158.06,Native 3-Digit ZIP index
870,2012,1,155.08,Native 3-Digit ZIP index
870,2012,2,153.33,Native 3-Digit ZIP index
870,2012,3,154.66,Native 3-Digit ZIP index
870,2012,4,155.22,Native 3-Digit ZIP index
870,2013,1,154.99,Native 3-Digit ZIP index
870,2013,2,153.02,Native 3-Digit ZIP index
870,2013,3,153.37,Native 3-Digit ZIP index
870,2013,4,149.99,Native 3-Digit ZIP index
870,2014,1,146.28,Native 3-Digit ZIP index
870,2014,2,156.41,Native 3-Digit ZIP index
870,2014,3,152.06,Native 3-Digit ZIP index
870,2014,4,153.42,Native 3-Digit ZIP index
870,2015,1,155.97,Native 3-Digit ZIP index
870,2015,2,156.36,Native 3-Digit ZIP index
870,2015,3,159.17,Native 3-Digit ZIP index
870,2015,4,153.85,Native 3-Digit ZIP index
870,2016,1,160.17,Native 3-Digit ZIP index
870,2016,2,161.29,Native 3-Digit ZIP index
870,2016,3,159.76,Native 3-Digit ZIP index
870,2016,4,161.06,Native 3-Digit ZIP index
870,2017,1,162.16,Native 3-Digit ZIP index
870,2017,2,164.42,Native 3-Digit ZIP index
870,2017,3,169.97,Native 3-Digit ZIP index
870,2017,4,173.46,Native 3-Digit ZIP index
870,2018,1,174.81,Native 3-Digit ZIP index
870,2018,2,170.56,Native 3-Digit ZIP index
870,2018,3,173.92,Native 3-Digit ZIP index
870,2018,4,175.33,Native 3-Digit ZIP index
870,2019,1,177.86,Native 3-Digit ZIP index
870,2019,2,182.77,Native 3-Digit ZIP index
870,2019,3,184.57,Native 3-Digit ZIP index
870,2019,4,187.08,Native 3-Digit ZIP index
870,2020,1,188.84,Native 3-Digit ZIP index
870,2020,2,188.94,Native 3-Digit ZIP index
870,2020,3,195.26,Native 3-Digit ZIP index
870,2020,4,197.81,Native 3-Digit ZIP index
870,2021,1,204.31,Native 3-Digit ZIP index
870,2021,2,215.64,Native 3-Digit ZIP index
870,2021,3,226.75,Native 3-Digit ZIP index
870,2021,4,238.83,Native 3-Digit ZIP index
871,1995,1,100.00,Native 3-Digit ZIP index
871,1995,2,102.11,Native 3-Digit ZIP index
871,1995,3,103.84,Native 3-Digit ZIP index
871,1995,4,104.81,Native 3-Digit ZIP index
871,1996,1,105.46,Native 3-Digit ZIP index
871,1996,2,105.03,Native 3-Digit ZIP index
871,1996,3,104.93,Native 3-Digit ZIP index
871,1996,4,105.57,Native 3-Digit ZIP index
871,1997,1,106.15,Native 3-Digit ZIP index
871,1997,2,106.17,Native 3-Digit ZIP index
871,1997,3,106.81,Native 3-Digit ZIP index
871,1997,4,108.10,Native 3-Digit ZIP index
871,1998,1,108.65,Native 3-Digit ZIP index
871,1998,2,108.10,Native 3-Digit ZIP index
871,1998,3,108.53,Native 3-Digit ZIP index
871,1998,4,109.31,Native 3-Digit ZIP index
871,1999,1,108.72,Native 3-Digit ZIP index
871,1999,2,108.67,Native 3-Digit ZIP index
871,1999,3,108.34,Native 3-Digit ZIP index
871,1999,4,108.21,Native 3-Digit ZIP index
871,2000,1,108.71,Native 3-Digit ZIP index
871,2000,2,108.16,Native 3-Digit ZIP index
871,2000,3,109.25,Native 3-Digit ZIP index
871,2000,4,110.08,Native 3-Digit ZIP index
871,2001,1,112.15,Native 3-Digit ZIP index
871,2001,2,112.99,Native 3-Digit ZIP index
871,2001,3,113.67,Native 3-Digit ZIP index
871,2001,4,114.41,Native 3-Digit ZIP index
871,2002,1,115.02,Native 3-Digit ZIP index
871,2002,2,115.93,Native 3-Digit ZIP index
871,2002,3,117.51,Native 3-Digit ZIP index
871,2002,4,118.30,Native 3-Digit ZIP index
871,2003,1,119.40,Native 3-Digit ZIP index
871,2003,2,120.67,Native 3-Digit ZIP index
871,2003,3,121.61,Native 3-Digit ZIP index
871,2003,4,124.14,Native 3-Digit ZIP index
871,2004,1,125.41,Native 3-Digit ZIP index
871,2004,2,128.03,Native 3-Digit ZIP index
871,2004,3,131.17,Native 3-Digit ZIP index
871,2004,4,133.69,Native 3-Digit ZIP index
871,2005,1,135.99,Native 3-Digit ZIP index
871,2005,2,143.62,Native 3-Digit ZIP index
871,2005,3,149.63,Native 3-Digit ZIP index
871,2005,4,154.18,Native 3-Digit ZIP index
871,2006,1,160.21,Native 3-Digit ZIP index
871,2006,2,166.98,Native 3-Digit ZIP index
871,2006,3,172.93,Native 3-Digit ZIP index
871,2006,4,176.32,Native 3-Digit ZIP index
871,2007,1,178.26,Native 3-Digit ZIP index
871,2007,2,179.91,Native 3-Digit ZIP index
871,2007,3,180.24,Native 3-Digit ZIP index
871,2007,4,180.44,Native 3-Digit ZIP index
871,2008,1,180.85,Native 3-Digit ZIP index
871,2008,2,178.06,Native 3-Digit ZIP index
871,2008,3,173.40,Native 3-Digit ZIP index
871,2008,4,172.73,Native 3-Digit ZIP index
871,2009,1,173.27,Native 3-Digit ZIP index
871,2009,2,167.09,Native 3-Digit ZIP index
871,2009,3,163.46,Native 3-Digit ZIP index
871,2009,4,162.90,Native 3-Digit ZIP index
871,2010,1,162.52,Native 3-Digit ZIP index
871,2010,2,160.05,Native 3-Digit ZIP index
871,2010,3,160.96,Native 3-Digit ZIP index
871,2010,4,159.07,Native 3-Digit ZIP index
871,2011,1,154.96,Native 3-Digit ZIP index
871,2011,2,150.62,Native 3-Digit ZIP index
871,2011,3,151.84,Native 3-Digit ZIP index
871,2011,4,152.58,Native 3-Digit ZIP index
871,2012,1,150.04,Native 3-Digit ZIP index
871,2012,2,149.12,Native 3-Digit ZIP index
871,2012,3,150.69,Native 3-Digit ZIP index
871,2012,4,150.35,Native 3-Digit ZIP index
871,2013,1,151.01,Native 3-Digit ZIP index
871,2013,2,151.66,Native 3-Digit ZIP index
871,2013,3,151.74,Native 3-Digit ZIP index
871,2013,4,151.34,Native 3-Digit ZIP index
871,2014,1,153.04,Native 3-Digit ZIP index
871,2014,2,153.40,Native 3-Digit ZIP index
871,2014,3,155.46,Native 3-Digit ZIP index
871,2014,4,155.30,Native 3-Digit ZIP index
871,2015,1,155.86,Native 3-Digit ZIP index
871,2015,2,157.01,Native 3-Digit ZIP index
871,2015,3,157.36,Native 3-Digit ZIP index
871,2015,4,158.04,Native 3-Digit ZIP index
871,2016,1,158.62,Native 3-Digit ZIP index
871,2016,2,161.21,Native 3-Digit ZIP index
871,2016,3,163.67,Native 3-Digit ZIP index
871,2016,4,166.29,Native 3-Digit ZIP index
871,2017,1,164.52,Native 3-Digit ZIP index
871,2017,2,166.83,Native 3-Digit ZIP index
871,2017,3,170.13,Native 3-Digit ZIP index
871,2017,4,169.60,Native 3-Digit ZIP index
871,2018,1,170.84,Native 3-Digit ZIP index
871,2018,2,174.37,Native 3-Digit ZIP index
871,2018,3,175.13,Native 3-Digit ZIP index
871,2018,4,175.59,Native 3-Digit ZIP index
871,2019,1,177.25,Native 3-Digit ZIP index
871,2019,2,181.28,Native 3-Digit ZIP index
871,2019,3,184.34,Native 3-Digit ZIP index
871,2019,4,185.24,Native 3-Digit ZIP index
871,2020,1,188.32,Native 3-Digit ZIP index
871,2020,2,191.20,Native 3-Digit ZIP index
871,2020,3,194.99,Native 3-Digit ZIP index
871,2020,4,199.78,Native 3-Digit ZIP index
871,2021,1,206.08,Native 3-Digit ZIP index
871,2021,2,216.13,Native 3-Digit ZIP index
871,2021,3,228.88,Native 3-Digit ZIP index
871,2021,4,236.53,Native 3-Digit ZIP index
873,1995,1,100.00,Balance of State
873,1995,2,101.49,Balance of State
873,1995,3,104.60,Balance of State
873,1995,4,104.10,Balance of State
873,1996,1,103.74,Balance of State
873,1996,2,105.75,Balance of State
873,1996,3,105.67,Balance of State
873,1996,4,106.34,Balance of State
873,1997,1,107.93,Balance of State
873,1997,2,109.81,Balance of State
873,1997,3,109.06,Balance of State
873,1997,4,111.04,Balance of State
873,1998,1,110.68,Balance of State
873,1998,2,113.01,Balance of State
873,1998,3,115.34,Balance of State
873,1998,4,117.66,Balance of State
873,1999,1,118.73,Balance of State
873,1999,2,119.49,Balance of State
873,1999,3,118.91,Balance of State
873,1999,4,120.32,Balance of State
873,2000,1,120.63,Balance of State
873,2000,2,120.97,Balance of State
873,2000,3,122.49,Balance of State
873,2000,4,121.70,Balance of State
873,2001,1,124.73,Balance of State
873,2001,2,126.15,Balance of State
873,2001,3,127.26,Balance of State
873,2001,4,127.13,Balance of State
873,2002,1,128.28,Balance of State
873,2002,2,130.98,Balance of State
873,2002,3,133.02,Balance of State
873,2002,4,135.29,Balance of State
873,2003,1,136.72,Balance of State
873,2003,2,138.38,Balance of State
873,2003,3,140.41,Balance of State
873,2003,4,141.69,Balance of State
873,2004,1,143.55,Balance of State
873,2004,2,148.25,Balance of State
873,2004,3,149.96,Balance of State
873,2004,4,153.53,Balance of State
873,2005,1,155.17,Balance of State
873,2005,2,160.10,Balance of State
873,2005,3,165.97,Balance of State
873,2005,4,168.76,Balance of State
873,2006,1,173.11,Balance of State
873,2006,2,177.39,Balance of State
873,2006,3,178.65,Balance of State
873,2006,4,184.59,Balance of State
873,2007,1,188.22,Balance of State
873,2007,2,190.41,Balance of State
873,2007,3,191.35,Balance of State
873,2007,4,193.11,Balance of State
873,2008,1,194.30,Balance of State
873,2008,2,194.38,Balance of State
873,2008,3,189.44,Balance of State
873,2008,4,191.47,Balance of State
873,2009,1,191.97,Balance of State
873,2009,2,190.76,Balance of State
873,2009,3,189.65,Balance of State
873,2009,4,187.54,Balance of State
873,2010,1,189.54,Balance of State
873,2010,2,185.42,Balance of State
873,2010,3,187.60,Balance of State
873,2010,4,185.85,Balance of State
873,2011,1,183.38,Balance of State
873,2011,2,183.15,Balance of State
873,2011,3,181.43,Balance of State
873,2011,4,183.04,Balance of State
873,2012,1,179.70,Balance of State
873,2012,2,181.10,Balance of State
873,2012,3,182.09,Balance of State
873,2012,4,183.01,Balance of State
873,2013,1,184.38,Balance of State
873,2013,2,183.11,Balance of State
873,2013,3,184.00,Balance of State
873,2013,4,185.41,Balance of State
873,2014,1,184.17,Balance of State
873,2014,2,182.36,Balance of State
873,2014,3,185.99,Balance of State
873,2014,4,187.73,Balance of State
873,2015,1,186.91,Balance of State
873,2015,2,186.98,Balance of State
873,2015,3,190.36,Balance of State
873,2015,4,189.25,Balance of State
873,2016,1,188.25,Balance of State
873,2016,2,191.54,Balance of State
873,2016,3,191.43,Balance of State
873,2016,4,194.79,Balance of State
873,2017,1,196.80,Balance of State
873,2017,2,196.35,Balance of State
873,2017,3,200.08,Balance of State
873,2017,4,200.91,Balance of State
873,2018,1,199.02,Balance of State
873,2018,2,203.74,Balance of State
873,2018,3,206.92,Balance of State
873,2018,4,208.56,Balance of State
873,2019,1,208.67,Balance of State
873,2019,2,215.15,Balance of State
873,2019,3,219.44,Balance of State
873,2019,4,222.17,Balance of State
873,2020,1,224.48,Balance of State
873,2020,2,227.10,Balance of State
873,2020,3,230.43,Balance of State
873,2020,4,235.95,Balance of State
873,2021,1,239.85,Balance of State
873,2021,2,244.61,Balance of State
873,2021,3,254.41,Balance of State
873,2021,4,265.66,Balance of State
874,1995,1,100.00,Native 3-Digit ZIP index
874,1995,2,106.89,Native 3-Digit ZIP index
874,1995,3,107.83,Native 3-Digit ZIP index
874,1995,4,107.77,Native 3-Digit ZIP index
874,1996,1,110.45,Native 3-Digit ZIP index
874,1996,2,113.57,Native 3-Digit ZIP index
874,1996,3,112.43,Native 3-Digit ZIP index
874,1996,4,112.71,Native 3-Digit ZIP index
874,1997,1,113.59,Native 3-Digit ZIP index
874,1997,2,116.30,Native 3-Digit ZIP index
874,1997,3,115.99,Native 3-Digit ZIP index
874,1997,4,116.61,Native 3-Digit ZIP index
874,1998,1,118.85,Native 3-Digit ZIP index
874,1998,2,118.72,Native 3-Digit ZIP index
874,1998,3,119.02,Native 3-Digit ZIP index
874,1998,4,120.50,Native 3-Digit ZIP index
874,1999,1,122.04,Native 3-Digit ZIP index
874,1999,2,121.49,Native 3-Digit ZIP index
874,1999,3,122.65,Native 3-Digit ZIP index
874,1999,4,126.09,Native 3-Digit ZIP index
874,2000,1,126.63,Native 3-Digit ZIP index
874,2000,2,126.49,Native 3-Digit ZIP index
874,2000,3,125.73,Native 3-Digit ZIP index
874,2000,4,128.30,Native 3-Digit ZIP index
874,2001,1,130.33,Native 3-Digit ZIP index
874,2001,2,131.91,Native 3-Digit ZIP index
874,2001,3,133.62,Native 3-Digit ZIP index
874,2001,4,134.41,Native 3-Digit ZIP index
874,2002,1,134.84,Native 3-Digit ZIP index
874,2002,2,139.59,Native 3-Digit ZIP index
874,2002,3,141.32,Native 3-Digit ZIP index
874,2002,4,142.41,Native 3-Digit ZIP index
874,2003,1,144.57,Native 3-Digit ZIP index
874,2003,2,146.91,Native 3-Digit ZIP index
874,2003,3,149.18,Native 3-Digit ZIP index
874,2003,4,155.12,Native 3-Digit ZIP index
874,2004,1,154.98,Native 3-Digit ZIP index
874,2004,2,161.01,Native 3-Digit ZIP index
874,2004,3,165.93,Native 3-Digit ZIP index
874,2004,4,171.48,Native 3-Digit ZIP index
874,2005,1,176.71,Native 3-Digit ZIP index
874,2005,2,186.78,Native 3-Digit ZIP index
874,2005,3,189.36,Native 3-Digit ZIP index
874,2005,4,196.24,Native 3-Digit ZIP index
874,2006,1,202.08,Native 3-Digit ZIP index
874,2006,2,207.28,Native 3-Digit ZIP index
874,2006,3,209.09,Native 3-Digit ZIP index
874,2006,4,215.91,Native 3-Digit ZIP index
874,2007,1,215.81,Native 3-Digit ZIP index
874,2007,2,218.45,Native 3-Digit ZIP index
874,2007,3,219.06,Native 3-Digit ZIP index
874,2007,4,219.60,Native 3-Digit ZIP index
874,2008,1,224.53,Native 3-Digit ZIP index
874,2008,2,220.45,Native 3-Digit ZIP index
874,2008,3,216.56,Native 3-Digit ZIP index
874,2008,4,217.99,Native 3-Digit ZIP index
874,2009,1,222.58,Native 3-Digit ZIP index
874,2009,2,220.19,Native 3-Digit ZIP index
874,2009,3,215.76,Native 3-Digit ZIP index
874,2009,4,213.64,Native 3-Digit ZIP index
874,2010,1,212.38,Native 3-Digit ZIP index
874,2010,2,208.25,Native 3-Digit ZIP index
874,2010,3,211.85,Native 3-Digit ZIP index
874,2010,4,207.50,Native 3-Digit ZIP index
874,2011,1,204.63,Native 3-Digit ZIP index
874,2011,2,196.03,Native 3-Digit ZIP index
874,2011,3,198.98,Native 3-Digit ZIP index
874,2011,4,201.33,Native 3-Digit ZIP index
874,2012,1,198.32,Native 3-Digit ZIP index
874,2012,2,196.29,Native 3-Digit ZIP index
874,2012,3,197.84,Native 3-Digit ZIP index
874,2012,4,200.74,Native 3-Digit ZIP index
874,2013,1,203.08,Native 3-Digit ZIP index
874,2013,2,203.37,Native 3-Digit ZIP index
874,2013,3,195.89,Native 3-Digit ZIP index
874,2013,4,201.01,Native 3-Digit ZIP index
874,2014,1,193.55,Native 3-Digit ZIP index
874,2014,2,206.27,Native 3-Digit ZIP index
874,2014,3,196.67,Native 3-Digit ZIP index
874,2014,4,202.08,Native 3-Digit ZIP index
874,2015,1,203.07,Native 3-Digit ZIP index
874,2015,2,201.48,Native 3-Digit ZIP index
874,2015,3,199.67,Native 3-Digit ZIP index
874,2015,4,201.52,Native 3-Digit ZIP index
874,2016,1,204.21,Native 3-Digit ZIP index
874,2016,2,205.39,Native 3-Digit ZIP index
874,2016,3,203.45,Native 3-Digit ZIP index
874,2016,4,204.92,Native 3-Digit ZIP index
874,2017,1,202.06,Native 3-Digit ZIP index
874,2017,2,201.66,Native 3-Digit ZIP index
874,2017,3,203.09,Native 3-Digit ZIP index
874,2017,4,197.13,Native 3-Digit ZIP index
874,2018,1,198.60,Native 3-Digit ZIP index
